words,commit_message
51,e003b45f9 website: update docs about NFS encryption [GH-4987]
32,0df41d5d0 website: fix docs typo [GH-4885]
52,bf8ce6ee5 website/docs: clarify hyper-v box creation [GH-5419]
46,0b9ec53f4 commands/rdp: support username param [GH-5460]
40,f5dd9ec60 website/docs: document nictype [GH-5812]
35,ddfd32159 website: clarify symlinks [GH-5844]
45,39bee1c0c website: clarify plugininstallation [GH-5848]
63,58009d1de Merge pull request #1 from PatOShea/PatOShea-Salt-Documentation
19,c6a49defa Update salt options
16,e4db96207 update CHANGELOG
51,c37df3dfb Merge pull request #5895 from mitchellh/b-uid-track
51,cd18eddb1 providers/virtualbox: fix bug, make message clearer
43,71940c60b providers/virtualbox: error if uid mismatch
41,1330244fe core: save the UID that created a machine
9,0de0f51e8 fix tests
59,cb51b4fe7 Merge pull request #5334 from legal90/fix-data-dir-creation
43,9df6a5aaa Merge pull request #5540 from philsc/master
27,6c06db776 core: test for URI escaping
74,92e6062f8 Merge pull request #5622 from aneeshusa/fix-mounting-with-inactive-upstart
60,341534299 core: ssh private_key_path overwrites insecure key [GH-5632]
16,d89d4341e update CHANGELOG
53,709f20b54 Merge pull request #5651 from nspaeth/docker-download
43,4d4d2a4ee Merge pull request #5731 from strzibny/rhel
16,12e3981b5 update CHANGELOG
69,6c8c15b2a Merge pull request #5753 from jfilip/fix/master/ubuntu_vivid_hostname
16,7319673ed update CHANGELOG
48,a8580353b Merge pull request #5773 from willdurand/fix-sed
16,1570f98c5 update CHANGELOG
47,d0b359cec Merge pull request #5798 from mwrock/preferipv4
16,763accd76 update CHANGELOG
72,bd0626672 Merge pull request #5818 from mitchellh/issue-5790-password-in-cleartext
16,c76a9c880 update CHANGELOG
51,a0326751e Merge pull request #5847 from strzibny/atomic-guest
16,0001ad9a7 update CHANGELOG
75,4d2e8fd59 Merge pull request #5860 from arthurvanduynhoven/docker-provisioner-deb-fix
16,8055f7829 update CHANGELOG
45,cc2d39361 Merge pull request #5892 from PatOShea/master
70,f5e38a4a1 kernel/v2: not an error if synced folder guest path is empty [GH-4833]
44,79115d1cc core: retry SSH keygen on RSAError [GH-5056]
66,bb25bb3be core: actually get the proper encoded subprocess command [GH-5128]
50,6dffec4bf guests/solaris11: fix suexec inheritence [GH-5247]
73,2fc8d99f6 provisioners/file: validate source relative to Vagrantfile path [GH-5252]
44,6c2fb24ff Merge pull request #5893 from jquast/patch-1
44,cbf70bbd6 website/docs: update background command info
54,80ce9ab1f core: change select timeout to 1 for WIndows [GH-5309]
48,1ac3d1777 bugfix: undefined local variable or method `dir'
62,ab2741395 core: make note that the box is being added directly [GH-5311]
25,0762e7353 website: docs for GH-5356
43,d051d6959 Update error message for no chmod [GH-5440]
67,fec6ef11c provisioners/puppet: just quiet the NFS errors for Puppet [GH-5456]
47,d03b1f693 push/atlas: ATLAS_TOKEN env var works [GH-5489]
38,b5e57a6e8 core: update error message for GH-5526
45,e759df11a core: fix crash for missing options [GH-5550]
65,e64cef9d3 provisioners/chef: fix crash if run list is somehow nil [GH-5545]
58,262b50bc0 guests/linux: fix exception when printf is empty [GH-5846]
61,67c14c488 guests/openbsd: add newline after insert_public_key [GH-5881]
61,36fa04fd1 providers/virtualbox: catch subprocess launch error [GH-1483]
39,eab702da8 Adding config to set version to install
34,9240ea30b Add setting config.ssh.ssh_command
52,49c4581a8 [fedora] honor MAC address when configuring networks
21,a151f7172 Remove Fedora nfs cap
48,c4733a02d Rewrite Red Hat nfs caps based on systemd checks
88,94549ab75 Need to do update before installing linux-image-extra kernel in case system is outdated.
29,d2671faa5 Fix WinRM elevated shell test
14,1152b4e1d Fix issue 5790
16,28a42122b Update CHANGELOG
45,6a926793d Merge pull request #5805 from cisco87/patch-1
59,2717f5605 Document use_linked_clone property for VirtualBox provider.
64,c66df8cd2 Updating the test to see the changes to the mount pass parameter
52,ca8923835 Use the extended password parameter, more compatible
46,72fe7d045 Merge pull request #5801 from jjasghar/patch-2
46,35bcc9f6c Merge pull request #5800 from jjasghar/patch-1
29,e6daf2f17 fix pscommand error messaging
24,1b75dfd56 Update chef_solo.html.md
26,2870d299d Update chef_client.html.md
57,ac9b0b797 prefer ipv4 host address over ipv6 for smb synced folders
57,740877065 marshall back command output when passing a command to ps
25,cf6d4ef5a clean up command encoding
17,47e57a7cd fix relative path
31,1cd103309 fixes from @sethvargo comments.
79,c60a02009 adds a ps command to vagrant that drops the user into a remote powershell shell
43,b420da067 Merge pull request #5795 from ivuk/fix-typo
34,b072e8bcf Fix a typo in ssh_settings.html.md
31,2b415d092 Whoops - don't comment that out
74,9d63ca4dd Acquire lock to prevent concurrent creation of master VM for the same box.
47,c3151c0b8 Ignore failure when trying to delete lock file.
16,e071ce466 Update CHANGELOG
68,dc60d6b82 Merge pull request #5785 from mitchellh/sethvargo/ignore_hidden_dirs
11,345935887 Style fixes
78,4c8fe42d7 Ignore possible version directories that are hidden folders, i.e. dot folders.
16,9b4a498f8 Update CHANGELOG
55,a7aea0953 Merge pull request #5771 from mitchellh/sethvargo/color
47,e34679c20 Merge pull request #5775 from sschuberth/master
61,5ad6b7e55 website: Improve description to enable Hyper-V on Windows 8.1
24,b92d4b21a Add UI::Interface#color?
84,72e63767a Salt Provisioner: refactor custom install_type option to add install_command instead
63,0b2486653 merged in master and resolved conflict in Salt provisioner docs
39,272fb27e0 provisioners/ansible: trim white spaces
77,6ff15fbed Being able to edit a file does not mean you can write in its parent directory
49,f7894d9c8 provisioners/ansible: fix broken colorized output
61,2daa9ed17 Merge pull request #5591 from paperlesspost/extract_shell_cmd
57,1413cd56c Merge pull request #5626 from brooksbrown/smb-docs-update
50,a642663a7 Merge pull request #5584 from stoned/fix-locale-en
16,f48b704ba Update CHANGELOG
79,3017243a2 Merge pull request #5577 from luciddg/fix/master/docker-provisioner-restart-fix
59,13b8cda21 Merge pull request #5544 from bdwyertech/bdwyertech-patch-1
16,f1928959d Update CHANGELOG
64,6a48af635 Merge pull request #5532 from marsam/fix/master/ansible-no-color
16,99e0cac23 Update CHANGELOG
64,dc713cbd6 Merge pull request #5517 from obnoxxx/fix-freebsd-ssh-remove-key
16,d7283277c Update CHANGELOG
49,630984742 Merge pull request #5512 from johnsonj/issue_3620
16,06fe7163d Update CHANGELOG
79,624a3200f Merge pull request #5478 from aogail/ignore-windows-virtual-network-connections
16,50b78b603 Update CHANGELOG
43,f5c77765f Merge pull request #5437 from Jamezz/master
16,655d1adf6 Update CHANGELOG
47,50f8c161e Merge pull request #5770 from mitchellh/pr-4847
25,19f3c1077 Always return the version
48,30dda7745 Remove unneeded tap on nfs_client cap for Fedora
48,3fcd3d691 Fix syntax errors and style on Fedora flavor cap
39,efd7b459d Add more capabilities for Fedora guests
16,ece8e858a Update CHANGELOG
47,9cf362292 Merge pull request #5769 from mitchellh/pr-4711
52,6b2ef1378 Be more defensive when trying to get the line number
43,ce13051d6 eliminate guesswork with Vagrantfile errors
16,e9b11b4ee Update CHANGELOG
11,b90807648 Style fixes
63,e34308ec1 Merge pull request #4371 from andrewmains12/salt_orchestrations
16,be2b6d620 Update CHANGELOG
44,95c9638e1 Merge pull request #4422 from crystax/master
43,26e399431 Add option to enable trusted HTTP redirects
64,3d66e1624 Merge pull request #5520 from Mattias-/bash-completion-vms-to-up
16,ebb6fa5a6 Update CHANGELOG
61,95764f86d Merge pull request #5738 from mitchellh/bump-winrm-fs-version
16,30308f7b5 Update CHANGELOG
71,07efee776 Merge pull request #5677 from mrahtz/fix/master/unescape-curl-passwords
34,d62ddb301 Switch back to hashicorp/precise64
53,b7bdfb4a4 Merge pull request #5713 from berendt/fix_vagrantfile
16,8cdd6e2e1 Update CHANGELOG
80,6210f1333 Merge pull request #5750 from alh84001/feature/capability_guest_darwin_mount_smb
16,ce8dd0c5f Update CHANGELOG
66,01ce48ea9 Merge pull request #5669 from taliesins/ChefProviderWindowsSupport
16,d8e929cfd Update CHANGELOG
72,a382944b0 Merge pull request #5359 from choffee/fix/master/puppet_folder_sync_args
20,d8285653e Remove extra newline
39,342eb4fa3 Added doc for puppet.synced_folder_args
46,7f716f4b6 Added synced_folder_args to puppet provisioner
16,b19f5f8df Update CHANGELOG
61,f9816d89d Merge pull request #4867 from malonecm/GH4201-ShowRSyncOutput
42,25486f0d4 Merge pull request #5680 from c33s/favicon
44,a68155c99 Merge pull request #5638 from dmangot/master
59,6bfee5138 Update CHANGELOG and docs for Puppet 4 environments support
53,042928db9 Merge pull request #5601 from benh57/environments_wip
45,ea08ef8ff Merge pull request #5592 from notpeter/master
16,3ea90b161 Update CHANGELOG
33,50c0c487f Style cleanup for new name option
57,afc02ed68 Merge pull request #5607 from purpleidea/feat/named-shell
39,710d1d977 Update docs for handling a list of NICs
19,f2733ab63 bundler, not bundle
65,4e23b0293 Merge pull request #5629 from brooksbrown/docs-vagrantfile-update
16,4b07c551a Update CHANGELOG
64,294b0bca4 Merge pull request #5433 from marxarelli/feature/ui-custom-pipes
16,97420a04a Update CHANGELOG
65,1df0680bc Merge pull request #5721 from mitchellh/sethvargo/network_gateway
4,46cbd9119 Typo
40,55e4308e2 Add gateway to networks + template tests
54,527e06c69 Adding support for gateway in RHEL/CentOS ifcfg script
16,017e61541 Update CHANGELOG
11,a0b86a847 Style fixes
61,cecd15eda Merge pull request #5395 from delftswa2014/fix-local-download
16,571b6ba7e Update CHANGELOG
72,03b945d4d Merge pull request #5399 from delftswa2014/improve-package-error-message
63,89acb1705 Merge pull request #4825 from gajdaw/vagrant-destroy-doc-update
16,e46060c49 Update CHANGELOG
47,bf45aa623 Merge pull request #4726 from databus23/patch-3
50,22eacd3f2 Merge pull request #5735 from chrisbaldauf/patch-1
16,434483dc0 Update CHANGELOG
61,a60a05f61 Merge pull request #5707 from dcbw/dcbw/fedora-no-biosdevname
16,5597b8231 Update CHANGELOG
57,baaca2137 Merge pull request #5709 from linyows/fix-network-manager
16,5fb996c6b Update CHANGELOG
57,7dd7e1718 Merge pull request #5558 from legal90/fix-darwin-hostname
16,d21abb05a Update CHANGELOG
51,72ea1d3e6 Merge pull request #5658 from legal90/fix-repackage
16,5a86a9d8d Update CHANGELOG
63,9dddcdb8d Merge pull request #5691 from bergman/list-of-nics-to-bridge-to
13,08f240668 Minor cleanup
16,b5d755902 Update CHANGELOG
51,464e3f5be Merge pull request #5749 from jeremyplichta/patch-1
16,105cc4645 Update CHANGELOG
54,801d59020 Merge pull request #5730 from strzibny/fedora-releases
16,a775ecf9b Update CHANGELOG
73,2175625b6 Merge pull request #5698 from aneeshusa/dont-report-plugins-when-disabled
16,7e0ca7bb2 Update CHANGELOG
63,dadee7773 Merge pull request #5637 from paul-krohn/config-not-found-error
16,c8733ac44 Update CHANGELOG
59,56da19287 Merge pull request #5623 from otagi/tinycore-changehostname
16,a6bfa80d5 Update CHANGELOG
48,98a23c5a5 Merge pull request #5604 from bluehaoran/patch-1
16,f6ef5e480 Update CHANGELOG
44,280150126 Merge pull request #5325 from frankbb/master
16,8f8279c5b Update CHANGLEOG
13,6699e02bc Minor cleanup
43,388c2f238 Merge pull request #5539 from vvchik/vlanid
16,475efb160 Update CHANGELOG
48,39a1a5c7b Merge pull request #5207 from mwrock/switch_name
16,9adf6683d Update CHANGELOG
63,f5654f389 Merge pull request #3235 from cournape/fix_minion_configuration
38,3528af2db ENH: simpler masterless configuration.
16,b73415e84 Update CHANGELOG
63,67c3819d2 Merge pull request #3138 from cournape/fix_minion_configuration
37,0b85e0439 Minor style fixes for salt config_dir
35,74d22069d BUG: naive attempt at fixing #2970.
16,8c3eaae09 Update CHANGELOG
14,a59247d4e Trailing comma
51,c0c7d77ea Merge pull request #5647 from Stanzilla/support_vb5
48,d7eaf5032 Merge pull request #5754 from KodeAndGame/master
49,b4e0e3a15 Fixed deprecated link on chef_apply documentation
55,67cde0d9b Use hostnamectl to set the hostname on Ubuntu Vivid 15.
62,1c04934d8 Mounting to paths where user has no write permissions (e.g. /)
40,09eec472f Mounting as regular user instead of root
47,b387f0e15 Capability to mount smb shares in darwin guests
33,db1bd8d8c change to https in sources.list.d
65,c399f075d darwin/cap/change_host_name: Fixed invalid argument LocalHostName
27,f2d55793b Use latest winrm-fs release
19,7b36252dd Update CHANGELOG.md
58,ccc4162ee fedora: don't try to use biosdevname if it's not installed
29,c1a26a66d Fix RHEL name and description
24,bd2f2fc3a Add Atomic guest support
29,b85248cb9 Recognize new Fedora releases
38,b421af58e Do not test branches other than master
79,309e89697 Merge pull request #5634 from jaisubramani/5614-fix-ssh-docs-with-stdin-support
54,16ac4e232 If plugins are disabled, report them as not available.
36,421fab17a reload connection instead of restart
34,1284c92e2 Fix Vagrantfile to develop Vagrant
49,c1c39beaa restart NetworkManager and network for CentOS 7.1
55,8e0746843 Remove docker0 from guest network interface enumeration
59,261ef836e Merge pull request #5702 from leocassarani/fix-missing-word
42,217a00c36 Add missing word to output of "vagrant up"
79,7a94eba0b Port changes from pull request #5495 to the vb_5 module to fix #4815 here, too.
41,2b3411965 virtualbox: handle a list of bridged nics
16,1cf2a8db4 Update CHANGELOG
56,3b10a3165 Merge pull request #5495 from jfbibeau/windows_unc_paths
27,37eb006c0 added favicon for www & doc
22,f035664b7 fixed cmdkey arguments
61,9233e2297 Use powershell syntax for Chef provisioner when using windows
56,079e06cd0 box/package: Take only files while packaging the new box
30,29c77e571 Escape/unescape cURL URLs/auth
25,a6f300f3e Implement download method
164,4d3e0cac6 Support Virtualbox 5.0 (beta) by adding a driver, referencing it in the list of acceptable versions/drivers, and autoloading the file in the virtualbox plugin file.
50,9bbfbef97 Be a bit more robust when parsing environment.conf
32,aaebe97e8 add RDP auto login with password
31,25639ab6c fix master_config documentation
84,c7f32e615 When you can't find the salt minion or master config, say what you were looking for.
16,4dd35802b Updated ssh docs
83,a3fb92783 added gpg signature for rmv and bundle gem install to the documentation Vagrantfile
62,cdd57b0be Added a note on PowerShell to prerequisites SMB documentation.
46,36f89afbd Added unit test for tinycore change_host_name.
56,c50199801 Merge pull request #1 from bmx0r/tinycore-changehostname
56,49ff17b9b Check Upstart is running before emitting upstart events.
46,883d01cda Merge pull request #1 from bmx0r/bmx0r-patch-1
19,0b588e365 Remove useless line
47,a9b813975 Added change_host_name capability for tinycore.
54,bdb945cd1 Merge pull request #5617 from jfbibeau/update-nfs-docs
37,744033aa1 Added a few undocumented NFS options.
16,6172bb5ab Update CHANGELOG
62,2c247824e Merge pull request #5612 from frapposelli/photon-guest-support
11,90bb760b3 Added tests
36,21db4470a Add Guest support for VMware Photon.
41,b16b85aa7 Add :name attribute to shell provisioner.
35,0962a2d15 Update ssh.rb to detect PLink v0.64
53,45e14a8dc UNC paths should have backslashes, not front-slashes.
